Source_Node_u,Target_Node_v,Weight_Distance_km,Highway_Type,Is_Oneway
4054,4132,0.02834374862344875,residential,False
4055,471,0.03886059740389574,service,False
4055,2969,0.007837161305191034,service,False
4056,2193,0.003321980091255407,service,False
4056,5153,0.008877345236532495,service,False
4057,3222,0.031136463868594533,service,False
4057,5078,0.0073024262253347585,service,False
4058,1263,0.01255210426512069,service,False
4058,2472,0.00900115484572654,service,False
4059,1566,0.006567622324865954,residential,False
4059,2847,0.056670374544640176,tertiary,False
4059,4425,0.006680449821126899,residential,False
4059,4902,0.054657855500171264,tertiary,False
4060,2435,0.028005482976572165,residential,True
4060,3005,0.01318822980791823,residential,False
4061,784,0.09441482391768947,residential,False
4061,1781,0.011667979253720389,residential,False
4062,2147,0.005035756765761556,service,False
4062,3011,0.015499902268435697,service,False
4063,1973,0.015282648073595978,service,False
4063,5397,0.016926388297220277,service,False
4063,5620,0.022662613236577693,service,False
4064,1223,0.013070011661018035,secondary,False
4064,5724,0.07980803868614658,secondary,False
4065,1662,0.041205435961338924,service,False
4065,3659,0.006567369040579593,residential,False
4065,4221,0.0065130903045037885,residential,False
4066,4602,0.017829382302627417,residential,False
4066,5454,0.012204893525642774,residential,False
4067,1167,0.04645282770968951,secondary,False
4067,3695,0.052180617933242746,secondary,False
4068,200,0.01904828233505457,service,False
4068,1210,0.02037489146563858,service,False
4069,2602,0.005945759944870432,residential,False
4069,3082,0.004134512028548628,residential,False
4070,682,0.008844252578308646,residential,False
4070,1477,0.011034197331812328,residential,False
4071,2936,0.05565751388533472,tertiary,False
4071,4977,0.11558585919909098,tertiary,False
4072,1291,0.008508737499743936,tertiary,False
4072,1960,0.008771614536703902,tertiary,False
4072,3776,0.0067986499457247055,service,False
4073,778,0.007504895932618205,service,False
4073,1423,0.030614105673787365,service,False
4074,1250,0.027270386891987134,service,False
4074,1734,0.02061292199514886,service,False
4074,5668,0.05285905857942067,service,False
4075,2406,0.03589573132206265,residential,False
4076,638,0.004185307881613599,service,False
4076,3241,0.00614932525404696,service,False
4077,274,0.014844247292761676,primary,True
4077,5529,0.004570095128980591,primary_link,True
4078,2910,0.006316681731457146,service,False
4078,4533,0.014009569696927295,service,False
4079,814,0.030914567236122945,service,False
4079,5236,0.006739981528631123,service,False
4080,5120,0.0041727159779905015,residential,False
4081,1720,0.01735528485660061,service,False
4082,25,0.007665506360834835,service,False
4082,4840,0.01692313956827402,service,False
4083,531,0.008058366732319446,service,True
4084,2848,0.04123781814843762,service,False
4085,2734,0.023950290313881628,service,False
4085,3323,0.032617637854216036,service,False
4086,1711,0.02525554992963626,residential,True
4086,1992,0.017081055272581008,service,False
4087,2528,0.027612335454125943,residential,False
4088,444,0.041558406542656044,tertiary,False
4088,4770,0.06498487229470089,tertiary,False
4089,838,0.011547610356499831,service,False
4089,3165,0.011351276118616018,service,False
4089,3839,0.07386718286897402,service,False
4090,662,0.03660617222023767,residential,False
4090,2182,0.03293555066985929,residential,False
4090,5497,0.004362262958614894,service,False
4091,3301,0.0027516724580808664,service,False
4091,5525,0.013317067260131113,service,False
4092,2870,0.1187323151539067,residential,True
4093,1369,0.025077714347192265,service,False
4094,3959,0.049016049809362194,service,False
4094,5130,0.027632539815246843,service,False
4095,126,0.009362681328407564,service,False
4096,5155,0.07297941580703537,residential,False
4096,5351,0.08630164970334449,residential,False
4097,3156,0.01958426110854162,service,False
4097,3457,0.029057923079714765,service,False
4097,4415,0.031041386000257135,service,False
4098,5149,0.012244333151120173,residential,False
4099,14,0.005766305139499181,service,False
4099,5317,0.0269805673709376,service,False
4100,5081,0.0008723828473450865,service,False
4100,5613,0.000780954024068862,service,False
4101,2573,0.010871722563185112,service,False
4101,4199,0.008668190579823102,service,False
4102,546,0.07815478461043451,residential,False
4102,3465,0.004392100773553646,service,False
4102,4836,0.06189246305911254,residential,False
4103,171,0.0033691202322924073,service,False
4103,1358,0.007163727786731285,service,False
4104,231,0.0038691087961353334,service,False
4104,1013,0.013647955135810703,service,False
4105,479,0.006315871833345651,service,False
4105,2381,0.0029747784589394194,service,False
4106,490,0.012087334274828705,service,False
4106,3226,0.0739766349003863,service,False
4106,4043,0.01086406173275916,service,False
4106,4563,0.02342008472544445,service,False
4107,1143,0.02586731894869035,residential,False
4107,4970,0.012453112134075133,residential,False
4108,5350,0.006297634547287164,service,False
4108,5485,0.008403342991399101,service,False
4109,4335,0.03897965199723011,service,False
4109,4570,0.006977160334692015,service,False
4110,1198,0.0032744260450418075,residential,False
4110,1382,0.006432988225742677,residential,False
4111,632,0.019479034287995477,service,False
4111,4640,0.0024739511705361497,service,False
4111,5317,0.021160044629448156,service,False
4112,1928,0.009903829332874075,tertiary,False
4112,3521,0.04227188597256783,tertiary,False
4113,4887,0.011024066118789377,service,False
4113,5496,0.010750498640217744,service,False
4114,5073,0.006582409668905611,service,False
4114,5091,0.018007991344556214,service,False
4115,2400,0.006423072021700769,service,False
4115,3200,0.02156620652374105,service,False
4116,1019,0.011584197614729046,tertiary,False
4116,2085,0.0036010934581863674,tertiary,False
4117,3515,0.015111600827013344,residential,False
4117,4396,0.11669244443710565,residential,False
4118,3863,0.019664996368410723,service,False
4118,5152,0.0032600127909372984,service,False
4119,907,0.010474567233115416,secondary,True
4120,1877,0.038863218657968844,primary,True
4121,3894,0.008153005677922598,primary,True
4122,2564,0.007873686286346849,service,False
4122,3618,0.0027359644521593993,service,False
4123,206,0.006936926335117669,service,False
4123,3051,0.05908378722623448,service,False
4124,2488,0.010779755067892433,service,False
4124,2585,0.08429876106112508,service,False
4125,520,0.016664338513744124,residential,False
4125,4815,0.03184149372042134,service,False
4125,5703,0.028900653572524075,residential,False
4126,1072,0.054417059764027664,service,False
4127,3162,0.017446393575282295,tertiary,False
4127,4715,0.019063727057679475,tertiary,False
4128,909,0.0013755092488517003,residential,False
4128,962,0.036931909663046145,service,False
4128,1686,0.01589179042107994,residential,False
4129,3227,0.02987347034244876,service,False
4130,323,0.01553023352385275,tertiary,False
4130,5408,0.05689606087723139,tertiary,False
4131,4748,0.0036766925296610425,service,False
4132,1879,0.010356211261499874,residential,False
4132,1914,0.02000259728771908,service,False
4132,4054,0.02834374862344875,residential,False
4133,4340,0.0055082649278787145,tertiary,True
4134,3876,0.03095971674964416,service,False
4134,4183,0.005359036300010946,service,False
4134,4638,0.00395807904952077,service,False
4135,1639,0.0034892258585263983,service,False
4135,3139,0.004652693097455564,service,False
4136,2725,0.002803111990930938,service,False
4136,4417,0.014178376867938864,service,True
4137,226,0.006402079310054072,residential,False
4137,1638,0.016633199101160817,service,False
4137,5562,0.03537967867659362,residential,False
4138,2179,0.01136605850440584,residential,False
4138,3514,0.06414617541904273,residential,False
4139,3338,0.004973292139046759,service,False
4139,4329,0.0034781253582144085,service,False
4140,1161,0.004495163319043952,service,False
4140,1800,0.004413343094724398,service,False
4141,2894,0.024524680934095662,primary,True
4142,354,0.01890018892303185,service,False
4142,5253,0.006414742043618067,service,False
4143,3016,0.024800440777737187,secondary,False
4143,3229,0.042495387440516584,secondary,False
4144,561,0.041125829085410216,residential,False
4144,4251,0.0053160066206850085,residential,False
4145,967,0.02837261430249175,service,False
4145,5106,0.014059557071231838,service,False
4146,2181,0.006459780269729102,service,False
4146,4976,0.03914494497480252,service,False
4147,754,0.006713333148913284,tertiary,False
4147,3553,0.018959281127680458,tertiary,False
4148,5610,0.017156012309487725,service,True
4149,3300,0.0012968117886703729,secondary_link,True
4150,786,0.025356906503505614,service,False
4151,2762,0.0055880142312919965,residential,False
4151,5372,0.033434760407608614,residential,False
4151,5522,0.020625031338373522,service,False
4152,2449,0.000829744134182716,service,False
4152,4947,0.007508515991519547,service,False
4153,2631,0.0310583452602741,primary,True
4154,2059,0.04861096274261353,residential,False
4154,5562,0.010033755427994999,residential,False
4155,3200,0.04640813639380341,service,False
4155,3744,0.03651692037779478,service,False
4156,1385,0.003754307032027205,service,True
4157,4724,0.013379403404682782,secondary,True
4158,1115,0.043425817500274806,service,False
4158,4576,0.004192509191302668,service,False
4159,1128,0.0002000195587545177,service,False
4159,1733,0.00022971757480318129,service,False
4160,953,0.028854503421308835,primary,True
4160,4967,0.006298786675096326,residential,True
4161,960,0.006610345202252559,service,False
4161,4275,0.012580416902806075,service,False
4162,2480,0.016506371389668054,service,False
4163,3074,0.009862923020998665,service,False
4163,4280,0.007085009637170044,service,False
4164,1720,0.0038985392872244126,service,False
4164,4902,0.006267513541435684,service,False
4165,5099,0.0010940960914057306,residential,False
4165,5499,0.0010979316861814633,residential,False
4166,82,0.03558841788180055,service,False
4166,1689,0.006131531211332919,service,False
4167,1793,0.13937639021989165,tertiary,False
4167,5710,0.01577065123127613,tertiary,False
4168,1418,0.019613073683145237,service,False
4168,4491,0.018282312601825473,service,False
4169,931,0.01774173974055715,primary,True
4170,3161,0.005724292063905257,residential,False
4170,3577,0.1361796885030239,primary,True
4171,2718,0.06332737139867713,service,False
4171,4313,0.007000297289720882,service,False
4172,1917,0.038448198096324826,service,False
4173,1762,0.0720221423693555,residential,False
4173,4429,0.013380237196419344,residential,False
4174,95,0.01901161622563125,service,False
4174,3740,0.01212397655566485,service,False
4175,1839,0.05506471932814387,residential,False
4175,3935,0.0072293226963039275,residential,False
4176,2908,0.01727226915783558,service,False
4176,4399,0.016522386590392613,service,False
4177,286,0.003984583254339148,service,False
4177,4049,0.00917497717960828,service,False
4178,3378,0.00899762991659914,service,False
4178,5595,0.007996430422004654,service,False
4179,985,0.012517011345528992,service,False
4179,4283,0.0018099810087311903,service,False
4179,4809,0.014831463776172756,service,False
4180,1123,0.010227268888076709,service,False
4180,3231,0.004908054715586944,service,False
4181,2805,0.02854276663694699,residential,False
4181,3549,0.05773296373299205,residential,False
4182,1143,0.0035907457489231676,residential,False
4182,1616,0.03538446097838688,service,False
4182,4577,0.003762229131730053,service,False
4183,2481,0.011232842833918035,service,False
4183,4134,0.005359036300010946,service,False
4184,1169,0.020658394390951088,residential,False
4184,4845,0.00992271299573645,residential,False
4185,2467,0.010625694562015413,service,False
4186,752,0.01481736480283855,service,False
4187,724,0.021315676019030276,residential,False
4187,1137,0.012382798615487153,residential,False
4188,370,0.012841969556971207,service,False
4188,3074,0.012533387875700288,service,False
4189,1454,0.00201146950450619,service,False
4189,2250,0.0018625731090040987,service,False
4190,3341,0.00924707437512749,tertiary,True
4191,4935,0.0038915767268726652,service,False
4192,922,0.0032886084729031833,tertiary,False
4192,3308,0.0036950298976784974,service,False
4192,3679,0.03176336700590701,tertiary,False
4193,1606,0.009824852341522413,service,False
4193,3911,0.010489547881174632,service,False
4194,937,0.0036815546013726137,residential,False
4194,1447,0.006574196617121739,residential,False
4194,4537,0.02212193727893231,residential,False
4195,884,0.005623600027820999,primary_link,True
4196,4015,0.00526731085120778,service,False
4196,4361,0.016219127750077552,service,False
4197,3674,0.02247921144188319,service,False
4198,619,0.0069865669104034215,residential,False
4198,2082,0.08332739266921524,residential,False
4199,4101,0.008668190579823102,service,False
4199,5720,0.035055190609099895,service,False
4200,3897,0.006066836197607919,service,False
4200,4322,0.035244106694762384,service,False
4201,2666,0.028503092169875458,service,False
4202,3318,0.12610302603333365,tertiary,False
4202,5490,0.009633670202566736,tertiary,False
4203,1574,0.0576933700181652,service,False
4203,1850,0.014677219489596757,service,False
4204,2105,0.017303564135643063,service,False
4204,3934,0.04297013345108706,service,False
4204,5232,0.010055990303083765,service,False
4205,350,0.005909924664894107,service,False
4205,3592,0.004553576616693855,service,False
4206,1525,0.018933955469160862,secondary,False
4206,2864,0.011230350706316774,secondary,False
4207,4389,0.04625910426130011,service,False
4207,5049,0.0142023577827657,service,False
4207,5234,0.00919074631155569,service,False
4208,4773,0.005015836775123623,service,False
4208,5198,0.010563422177258964,service,False
4209,4681,0.05152532496856079,service,False
4210,4718,0.03307537367663519,secondary,True
4211,1471,0.055169517847826297,service,False
4212,1896,0.02975870988780949,residential,False
4212,4783,0.02061049440645969,residential,False
4213,2577,0.0016859699861252683,service,False
4213,4252,0.001916604770893163,service,False
4214,1194,0.012755278883112321,service,False
4214,2223,0.007083877445554735,service,False
4215,513,0.10594325908403718,tertiary,False
4215,4430,0.01514770716851586,tertiary,False
4216,1285,0.10396424726212318,secondary,True
4217,2896,0.009196968536628823,primary,False
4217,3507,0.0664781820851494,primary,False
4218,180,0.02688090067688759,residential,False
4218,2137,0.006716252630189032,residential,False
4218,2213,0.018016104524776484,service,False
4219,3513,0.00624050913775902,service,False
4219,4260,0.009178994327170863,service,False
4220,1660,0.004100388133757047,service,False
4220,4632,0.0034528018563917636,service,True
4221,2422,0.030188651045310416,residential,False
4221,4065,0.0065130903045037885,residential,False
4222,2292,0.005197606236543118,service,False
4222,4475,0.01897342546906855,service,False
4223,3291,0.05869062842997996,tertiary,False
4223,4737,0.01072451959345402,tertiary,False
4224,1622,0.0117759897437751,residential,False
4224,1685,0.01819840342846996,residential,False
4224,2576,0.006727149683763318,service,False
4225,123,0.027052429373539355,service,False
4225,1901,0.03141430842974808,service,False
4225,5140,0.031031939484022796,service,False
4226,120,0.0071302490093601715,residential,False
4226,5241,0.04304497589254014,secondary,True
4227,5189,0.013135077925268688,primary,True
4228,755,0.019102587088790337,tertiary,False
4228,2796,0.10595046697591942,tertiary,False
4229,5181,0.05200241109244348,service,False
4229,5673,0.005459710371600677,service,False
4230,2828,0.004006390877035279,residential,False
4230,4036,0.01883005794040206,residential,False
4231,2306,0.002632816265718774,service,True
4232,86,0.009345257932902223,service,False
4232,4400,0.004919106666413534,service,False
4232,5141,0.0122658884837556,service,False
4233,2647,0.025256182858904817,service,False
4233,2859,0.032241798045094944,service,False
4234,3867,0.0052484416003406986,service,False
4234,4280,0.003573219308823739,service,False
4235,3601,0.007848423917982125,service,False
4236,5246,0.020133013662069533,primary,True
4237,2168,0.008244018053234152,service,False
4237,5577,0.008232396591767948,service,False
4238,4705,0.029035545483909513,service,False
4239,668,0.07249455683037423,tertiary,False
4239,2982,0.012455642761220973,tertiary,False
4240,3399,0.010020473885090846,service,False
4240,3854,0.011580440036556098,service,False
4241,666,0.0054335072155217625,service,False
4241,1788,0.026915023392565202,service,False
4242,5092,0.014525726897210753,service,False
4243,2059,0.03369669052685512,residential,False
4244,183,0.007654637903540027,service,False
4244,1091,0.0037079724654441224,service,False
4245,3,0.042943169316033154,primary,False
4245,1199,0.031067932845066516,primary,False
4246,415,0.011214006909272652,tertiary,False
4246,1995,0.015385989368937867,tertiary,False
4246,3287,0.029416247207832827,service,False
4247,681,0.019879683059002073,primary,True
4248,2739,0.00829205853047495,residential,False
4248,4848,0.008988842374983009,residential,False
4249,3653,0.01589730507643856,tertiary,False
4249,4523,0.008584399857616483,tertiary,False
4250,806,0.01445235028859825,service,False
4250,1024,0.027936048126089585,service,False
4250,3081,0.008790464549006054,service,False
4251,3593,0.07008353442956597,secondary,False
4251,4144,0.0053160066206850085,residential,False
4251,4831,0.08283320915902426,secondary,False
4252,1624,0.0017900170997589518,service,False
4252,4213,0.001916604770893163,service,False
4253,3146,0.0055844236848459055,service,False
4253,5296,0.02900832161338531,service,False
4254,3798,0.02679667526716307,service,False
4255,549,0.0071446407870551735,service,True
4256,1865,0.007628048239793648,service,False
4256,5078,0.0040070540602422855,service,False
4257,388,0.015180655932660778,residential,False
4258,1925,0.02143479225653393,tertiary,False
4258,4381,0.06478404429705875,service,False
4258,4832,0.01908184373104702,tertiary,False
4259,4411,0.009181271417355474,residential,False
4259,4847,0.1740894986586754,residential,False
4260,4219,0.009178994327170863,service,False
4261,848,0.048516605426765426,secondary,False
4261,4660,0.012647824643190394,secondary,False
4262,587,0.009599564829949364,service,False
4262,5552,0.013695248493219512,service,False
4263,3535,0.010174921186091862,service,True
4263,3557,0.050816394895933606,secondary,True
4264,755,0.023016045581517822,tertiary,False
4264,3318,0.01562468630957394,tertiary,False
4265,530,0.08472294399105379,tertiary,False
4265,3395,0.008972539923014888,tertiary,False
4266,2962,0.002853280393556622,residential,False
4266,5627,0.004327258017164287,residential,False
4267,784,0.003574400488880354,service,False
4267,5021,0.029837830071011803,service,False
4268,966,0.013740847919532053,residential,False
4268,1644,0.005965553487670436,residential,False
4269,3382,0.0032081919111336932,service,False
4269,3927,0.005223930221311788,service,False
4270,1042,0.02177172673036803,service,False
4270,2399,0.016126271500692933,service,False
4271,3779,0.005949254607548021,service,True
4272,2348,0.034692425233523914,residential,True
4273,808,0.017252048143236543,residential,True
4273,2912,0.009942218913793915,tertiary,True
4274,610,0.059753529438466076,secondary,False
4274,637,0.07141285719397701,secondary,False
4275,1498,0.0231732239025516,service,False
4275,3180,0.010968592194605163,service,False
4275,4161,0.012580416902806075,service,False
4276,774,0.03742091409280512,service,False
4276,1370,0.02254824536118256,service,False
4276,4817,0.029404084821231965,residential,False
4277,1721,0.012218016888018534,service,False
4277,3261,0.004897720667165495,service,False
4278,620,0.018249942650077917,service,False
4278,2684,0.010916794993514866,service,False
4279,1883,0.010413930777678116,residential,False
4279,2637,0.06583982483999529,residential,False
4280,4163,0.007085009637170044,service,False
4280,4234,0.003573219308823739,service,False
4281,2538,0.0018674677393956667,service,False
4281,4685,0.004023208116623018,service,False
4282,4874,0.008337552697035726,service,False
4282,5146,0.020731303959833015,service,False
4283,2523,0.005687191967847085,service,False
4283,4179,0.0018099810087311903,service,False
4284,670,0.009213967445727576,tertiary,False
4284,3048,0.011825887358678048,service,False
4284,3136,0.004606983011557772,tertiary,False
4285,3297,0.013654704896154711,service,False
4285,5005,0.04689975841132206,service,False
4286,62,0.0376642568456071,service,False
4286,1590,0.031353021615098495,service,False
4287,3264,0.03175256225494866,tertiary,False
4287,5275,0.028080071969992734,tertiary,False
4288,601,0.01039840851080973,service,False
4288,4514,0.014102660370969758,service,False
4289,3015,0.020777792212328162,service,False
4289,5651,0.06741480760267028,service,False
4290,1383,0.011522453807099098,service,False
4290,2721,0.016452829009325085,service,False
4291,3035,0.014127644518718521,tertiary,True
4292,1492,0.004356445218910656,service,False
4292,3334,0.005306034404932826,service,False
4293,3765,0.025432061581834677,service,False
4294,677,0.019391862003903502,residential,False
4294,1676,0.0529919473254296,residential,False
4295,277,0.005756211365854652,residential,False
4295,1422,0.00875633266458298,residential,False
4295,1998,0.05941380931898928,residential,True
4296,588,0.028087088548745306,service,False
4296,1529,0.010300577294658352,service,False
4296,1540,0.026500412990811652,service,False
4297,2677,0.009827606918423054,tertiary,True
4297,2956,0.019152493626746602,tertiary_link,False
4298,2237,0.009663781406509827,service,False
4299,1442,0.023303470056769884,service,False
4299,1977,0.0287706826944692,residential,False
4299,2368,0.025587441601679826,residential,False
4300,3628,0.006411614008197244,tertiary,False
4300,5110,0.008860368550567033,tertiary,False
4301,409,0.001803572072637171,service,True
4302,1029,0.009376001303788743,service,False
4302,1950,0.008441870805398682,service,False
4303,343,0.04168154350313031,service,False
4303,826,0.004484318663254901,service,False
4304,1192,0.006764650994259963,service,False
4304,2086,0.0035263946155164178,service,False
4305,3019,0.012303523192025283,service,False
4305,5266,0.007901753606888011,service,False
4305,5620,0.009977976244620814,service,False
4306,2937,0.08239589849573714,residential,False
4306,3509,0.006057895189896005,residential,False
4306,4050,0.05343280415356408,residential,False
4307,308,0.0503462378801925,residential,False
4307,1464,0.013756530018234455,residential,False
4308,3404,0.03578573785541652,service,False
4309,8,0.005843834449690771,secondary,False
4309,4330,0.0033330219377946365,secondary,False
4310,906,0.04719694157790378,residential,False
4310,5505,0.023842433236064105,residential,False
4311,738,0.0027968788349119846,service,False
4311,1095,0.0029025343670496355,service,False
4312,4148,0.019437306957570687,service,True
4312,5546,0.0051743392800378,service,False
4313,4171,0.007000297289720882,service,False
4313,4859,0.0022921000013764177,tertiary,True
4314,658,0.02827261035900434,primary,True
4315,3909,0.016031590799072945,service,False
4316,1584,0.02578928848609665,service,False
4316,2850,0.0316579173872528,service,False
4317,410,0.039056298871031125,service,False
4317,774,0.005072783977273909,service,False
4317,4926,0.027035405158458557,service,False
4318,583,0.007339459782154949,service,False
4318,2469,0.008586469898114502,service,False
4319,4708,0.10432373153935243,residential,True
4320,5521,0.015114926157631844,secondary,True
4321,1921,0.016283859162123108,tertiary,False
4321,4788,0.006319998847973796,service,False
4321,5632,0.020384971013013738,tertiary,False
4322,4200,0.035244106694762384,service,False
4323,2652,0.006658062119548988,tertiary,False
4323,4459,0.009031593217032606,tertiary,False
4324,866,0.01155211536679263,residential,False
4324,2238,0.022062270948925093,service,False
4324,5570,0.03902338346442307,residential,False
4325,1062,0.051387449931701475,service,False
4326,1525,0.01110731630210975,secondary_link,True
4327,759,0.06480457359800565,service,False
4328,645,0.010952705819136327,residential,False
4328,5547,0.01038602632873128,residential,False
4329,2893,0.02791929590555602,service,False
4329,4139,0.0034781253582144085,service,False
4330,3846,0.002799434881756365,secondary,False
4330,4309,0.0033330219377946365,secondary,False
4331,2314,0.034213997686518005,tertiary,False
4331,3432,0.015094156768675275,tertiary,False
4332,2693,0.034631553992365754,service,False
4333,2667,0.05255580223156351,tertiary,False
4334,3095,0.014387392293349927,residential,False
4334,5618,0.016447776083667303,residential,False
4335,1149,0.009732391574087002,service,False
4335,1423,0.018405448944801055,service,False
4335,4109,0.03897965199723011,service,False
4336,670,0.024719252831288323,tertiary,False
4336,5202,0.03787557190335231,tertiary,False
4337,2678,0.02846219256844951,service,False
4338,191,0.006892008296236452,service,False
4338,4365,0.04253355312788279,service,False
4339,1226,0.0021156892948206844,residential,False
4339,1613,0.026408144924321468,residential,False
4340,1869,0.09656589792374207,residential,False
4340,4022,0.0064257670809574835,tertiary,True
4340,5070,0.009919275050448774,service,False
4341,3728,0.003804330286894756,service,False
4342,3123,0.014066627063012002,service,False
4342,4940,0.05000112775708961,service,False
4343,1744,0.05338937168322208,service,False
4343,3389,0.0038449628745179025,service,False
4344,2408,0.023651216039628296,residential,False
4344,3227,0.0049925986932925995,service,False
4344,5196,0.030746203495068947,residential,False
4345,421,0.02515144733424809,service,True
4346,1463,0.024191487025771136,residential,False
4346,3869,0.022183969741911357,residential,False
4347,627,0.03404332469748483,tertiary,False
4347,1379,0.010840933184599978,tertiary,False
4348,2138,0.023586144049866916,service,False
4348,4921,0.017562370406276527,service,False
4349,3029,0.021719770262487514,service,False
4349,4715,0.005265626923769105,service,False
4350,4612,0.005215413964850014,service,False
4351,3079,0.008847197449343824,service,True
4352,1898,0.01898636386411163,primary,True
4353,949,0.017109536612192146,tertiary,False
4353,1420,0.029354781625490226,tertiary,False
4354,662,0.01057808066141529,residential,False
4354,1928,0.006316438650998991,residential,False
4355,830,0.008602558579552019,service,False
4355,2168,0.023406901179316663,service,False
4355,2356,0.07462802272587173,service,False
4356,2134,0.008203084405109397,tertiary,False
4356,2204,0.0035249403152063557,tertiary,False
4357,1623,0.010022283264657761,residential,False
4357,2067,0.09289813897612735,residential,False
4358,3692,0.018396169097453806,tertiary,True
4359,3556,0.0036619224553390752,service,False
4359,5134,0.014825347424925221,service,False
4360,5408,0.11402382797726776,tertiary,False
4360,5516,0.014174061567053501,tertiary,False
4361,4196,0.016219127750077552,service,False
4361,4974,0.026149534316679365,service,False
4362,4499,0.08557940061254306,service,False
4362,5058,0.04170950766403469,service,False
4362,5477,0.03959091628446606,service,False
4363,2947,0.030701930036789907,service,False
4364,4156,0.0037648026018345733,service,True
4365,4338,0.04253355312788279,service,False
4366,4684,0.020926251051047347,service,False
4367,3290,0.013756213898913851,service,False
4367,5271,0.016716002479974925,service,False
4368,3154,0.023243613467247883,service,False
4368,3616,0.006501481489752676,service,False
4369,376,0.022524504100378494,service,False
4369,406,0.024081313560785356,service,False
4369,3488,0.0232014487051159,service,False
4370,1694,0.008034907193730274,service,False
4370,2458,0.025907782422030526,service,False
4371,607,0.016791449156037187,residential,True
4372,1603,0.009396119440415615,residential,False
4372,3598,0.03777938564813168,residential,False
4373,2110,0.009724500775925059,service,False
4373,2928,0.04089361472035054,service,False
4373,3898,0.03241605860269935,service,False
4374,768,0.015598239893407508,residential,False
4374,1514,0.014252782275447452,residential,False
4374,4392,0.011675611663846619,service,False
4375,1572,0.006841499064197521,residential,False
4375,2529,0.03247095125034916,tertiary,False
4375,3928,0.04471175113293844,tertiary,False
4376,172,0.006241326968844039,residential,False
4376,331,0.037766579457364675,residential,False
4377,1226,0.0633935421194126,residential,False
4377,4010,0.03377837464564063,residential,False
4377,4615,0.031179900306157176,service,False
4378,1480,0.022331190677623423,service,False
4379,648,0.01493795763395169,tertiary,False
4379,2956,0.02423772439417666,tertiary,True
4380,2959,0.013410121240549222,service,False
4380,4485,0.01802358493659228,service,False
4381,4258,0.06478404429705875,service,False
4382,1609,0.005941092910905039,service,False
4382,3542,0.009434505335030558,service,False
4383,3810,0.06719079082617267,tertiary,True
4384,2123,0.009029747488502316,service,False
4384,2547,0.01997317590786656,service,False
4385,1801,0.029272667915740062,service,False
4385,2038,0.03226521164013462,service,False
4385,3233,0.05048821187558643,service,False
4386,1468,0.03050967457968665,tertiary,True
4386,5654,0.030302159563777416,service,False
4387,577,0.023227199256987217,service,False
4387,1828,0.08056206004617342,residential,False
4387,1946,0.061113500355803894,residential,False
4388,5226,0.043652569401372784,service,False
4389,3050,0.005846032914219972,service,False
4389,3523,0.010144204480760557,service,False
4389,4207,0.04625910426130011,service,False
4390,1485,0.005804607204733463,residential,False
4390,3129,0.06995301852077225,residential,False
4391,914,0.022401348515247096,residential,False
4391,4864,0.0016230551095337755,residential,False
4392,3705,0.016061135753900162,service,False
4392,4374,0.011675611663846619,service,False
4393,3372,0.02943890901401579,service,False
4393,5092,0.016063508545219655,service,False
4394,1077,0.0010675217667348684,service,True
4395,3304,0.02246765038317597,service,False
4396,4117,0.11669244443710565,residential,False
4396,4901,0.007370884661900132,residential,False
4397,0,0.006041534755385553,residential,False
4397,427,0.01001703725027582,residential,False
4398,3731,0.007021970815657419,primary_link,True
4399,4176,0.016522386590392613,service,False
4399,5148,0.008894926987636416,service,False
4400,2580,0.004834804455289579,service,False
4400,4232,0.004919106666413534,service,False
4401,88,0.006282472101247319,service,False
4401,2778,0.010480730354548256,tertiary,True
4402,2409,0.026600173215474532,tertiary,False
4402,5461,0.02840635664633063,tertiary,False
4402,5693,0.01856031286044699,tertiary,True
4403,615,0.015022742146727778,service,False
4403,822,0.06070361277998904,residential,False
4403,4949,0.014954104176303818,residential,False
4404,262,0.022303758633948283,service,False
4404,4705,0.013043230024765165,service,False
4405,333,0.022161018574773313,service,False
4406,41,0.004514793647173318,service,False
4406,2651,0.003926444578773758,service,False
4406,3491,0.010297386565088846,tertiary,False
4406,3768,0.0163038147388201,tertiary,False
4407,2218,0.006899779485318937,service,False
4407,2466,0.013821669692987497,service,False
4408,643,0.038966281013230686,tertiary,False
4408,842,0.024621143770881048,tertiary,False
4409,2658,0.000748540470930137,service,False
4409,2786,0.056902523743028434,service,False
4410,1641,0.003819933059241046,service,False
4410,4855,0.0044193667189400005,service,False
4411,2901,0.012346968540050013,residential,False
4411,4259,0.009181271417355474,residential,False
4411,5557,0.01037872917106984,residential,True
4412,2357,0.006073304589941945,tertiary,False
4412,3795,0.06293736564052275,tertiary,False
4413,1257,0.033884226300687624,service,False
4413,2680,0.009984053094408184,service,False
4414,2002,0.011926570832886787,service,False
4414,3856,0.01059963473499952,service,False
4415,153,0.020619378826220006,service,False
4415,1069,0.08029760544971082,service,False
4415,4097,0.031041386000257135,service,False
4416,5501,0.008725091731061039,service,False
4416,5537,0.005016766211598319,service,False
4417,1999,0.03841073920811743,service,True
4418,741,0.03933993823056961,residential,False
4418,3184,0.010989208126030492,residential,False
4419,1864,0.012512345347949327,service,False
4419,3917,0.004922127326271433,service,False
4420,2061,0.018850112656031995,service,False
4420,5719,0.027580297917352246,service,False
4421,18,0.020881917031909843,service,False
4421,1158,0.008141478004966353,service,False
